rank,lupp,qr,os,svd,svds
200,0.738496481741088,0.726758452795294,0.790366482230935,0.71553297378714,0.760520447961444
400,0.486077520152213,0.472160267285583,0.559380905600457,0.464752017006719,0.515464232826897
600,0.264649834724715,0.258748955510893,0.316510403508894,0.252978516042324,0.286104884908201
800,0.0947566263186961,0.0919437994687045,0.113445279249909,0.0894405735716086,0.101867472910649
1000,2.29790423444104e-16,7.61024845644011e-16,1.69219629434995e-15,0,5.30587446158445e-15
