rank,lupp,qr,os,svd,svds
150,0.00100046925907583,0.000991801361743951,0.00105738524547869,0.000433939633625714,0.00046515861276239
350,0.000238590268978354,0.000231542242902562,0.000279617689551398,0.000114107754960305,0.000122778139100162
550,9.68040073458227e-05,9.44230135290986e-05,0.000118660615585738,5.03930005326089e-05,5.47276029839948e-05
750,4.50402072052236e-05,4.33139716390903e-05,5.36940608326522e-05,2.39579593184253e-05,2.64948727931251e-05
950,1.42151358711958e-05,1.37748542204163e-05,1.56047145167408e-05,7.16476667831549e-06,8.52905474964624e-06
