mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
bcircuit,68902,500,0.18363346281355,0.183831396132043,0.188945700045753
bcircuit,68902,1000,0.1158182248441985,0.1158081864328715,0.118374113230676
bcircuit,68902,1500,0.1019115471247775,0.1018103314471395,0.103465850145347
bcircuit,68902,2000,0.0899224645033665,0.08984028089038154,0.0910188995942457
bcircuit,68902,4000,0.0592695076144225,0.0593076215617895,0.060794448043277
