mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
RandSVD,25000,500,3.593155023157345,3.565584522660945,0.519407825259204
RandSVD,25000,1000,3.147140896638705,3.07861229002284,0.250305887147103
RandSVD,25000,1500,2.0832028810545,2.2560548224696104,0.119806982358657
RandSVD,25000,2000,1.316743435537775,1.4191897481370401,0.0573216363452564
RandSVD,25000,4000,0.145899014963989,0.14399264436875298,0.00300875231331395
