mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
venkat01,62424,500,28.0359415,30.640176500000003,408.745159
venkat01,62424,1000,49.739789,49.108083,868.3606460000001
venkat01,62424,1500,66.46257399999999,131.7766485,1335.6765565
venkat01,62424,2000,104.8828675,102.151763,1780.252172
venkat01,62424,4000,195.5055,82.544361,2815.223791
