mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
venkat01,62424,500,0.300827781793097,0.307083226264306,0.267767756700466
venkat01,62424,1000,0.147701854347786,0.150624849109393,0.132585641834276
venkat01,62424,2000,0.0574771312144758,0.0588232450606928,0.0521319608339768
venkat01,62424,3000,0.0334842946370662,0.0339570405658026,0.0312415067803405
venkat01,62424,4000,0.024703377769467,0.0250143829694879,0.0233842972123634
