mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
RandSVD,30000,500,3.84022389363268,3.9842153551113,0.585144171724257
RandSVD,30000,1000,3.58832244997111,3.6967637497817,0.319505369981629
RandSVD,30000,2000,1.99509900331981,1.96003748307837,0.0935149335462959
RandSVD,30000,3000,0.852844049433967,0.892351238402581,0.0274265398715767
RandSVD,30000,4000,0.337483530798369,0.34738536722754,0.00805034891375805
