mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
c-67,57975,500,7.782542,7.507896,44.077204
c-67,57975,1000,11.816464,14.701774,102.60783
c-67,57975,2000,10.925607,17.810265,230.475729
c-67,57975,3000,11.354634,20.424703,427.709069
c-67,57975,4000,11.786452,23.086666,483.630766
