mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
g7jac200,59310,500,0.172875797317338,0.174903978284394,0.153524070923951
g7jac200,59310,1000,0.084070073534435,0.0863286300385895,0.0709784894504886
g7jac200,59310,2000,0.034948056470428,0.0363734174266326,0.0286826924653408
g7jac200,59310,3000,0.0176132637175399,0.0189474631022197,0.0148072562720101
g7jac200,59310,4000,0.00992779322264078,0.0107030615845597,0.00853859085496989
