mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
TSOPF,76216,500,0.0375987070360765,0.0376306978543709,0.0375822953039249
TSOPF,76216,1000,0.0335309151541317,0.033575557634373,0.0335213115181754
TSOPF,76216,2000,0.0234918655378941,0.0235033890871164,0.0238336184001686
TSOPF,76216,3000,0.0227190394414835,0.0227230529179484,0.0228177097926266
TSOPF,76216,4000,0.0219972715565293,0.0220010021126465,0.0220833024240248
