mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
randLOW,30000,500,0.0330154345860447,0.0330672864832194,0.0340627029122249
randLOW,30000,1000,0.0216417199901862,0.0216084614942891,0.0223446313856603
randLOW,30000,2000,0.012780655590211,0.0127821768484041,0.0132035957821468
randLOW,30000,3000,0.00825794012792315,0.00826390292949913,0.00844987871520167
randLOW,30000,4000,0.00492922794773553,0.00492872292480766,0.0049331116623765
