method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
OSPP_iterative_cur,40,10,0.001265199999999999,0.04468334280814104,0.04468334280814104,2.6037489988140145e-4,0.0768556104699249,0.0261215790561233
OSPP_iterative_cur,80,10,0.002194541666666668,0.002460185371960054,0.002460185371960054,5.476585310630775e-7,0.00382512981706067,0.0013303267078835
OSPP_iterative_cur,120,10,0.003841704166666668,1.507193678637469e-4,1.507193678637469e-4,1.8422245130782481e-9,2.1943106378667e-4,7.58322234367391e-5
OSPP_iterative_cur,160,10,0.009386170833333325,8.942903358337028e-6,8.942903358337028e-6,8.050742500024125e-12,1.32296204672564e-5,5.13445697918489e-6
