method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
LUPP_iterative_cur,40,1,0.003033616666666667,0.05089214449888166,0.05089214449888166,6.142371089807918e-4,0.0824811085413269,0.0161403394608974
LUPP_iterative_cur,80,1,0.007633062499999998,0.003896786944208476,0.003896786944208476,4.80267641060448e-7,0.00505683000697054,0.00294123885086956
LUPP_iterative_cur,120,1,0.01708366249999999,1.4868685740824708e-4,1.4868685740824708e-4,5.658563816036536e-9,2.5028819778214e-4,5.19458185015231e-5
LUPP_iterative_cur,160,1,0.05064389583333333,9.903876914688904e-6,9.903876914688904e-6,2.011540834228199e-11,1.63054715163749e-5,3.49242848056419e-6
