method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
QRPP_iterative_cur,40,10,0.0015552041666666658,0.04648674566826642,0.04648674566826642,2.729494022762782e-4,0.0767890048655211,0.0287906627963915
QRPP_iterative_cur,80,10,0.002765033333333332,0.002672589227951013,0.002672589227951013,6.953296939945299e-7,0.00409910762916698,0.001504534174218
QRPP_iterative_cur,120,10,0.004251658333333333,1.55832238707948e-4,1.55832238707948e-4,1.1625375789394661e-9,2.1792897421482e-4,1.0037963622891e-4
QRPP_iterative_cur,160,10,0.008506724999999996,8.869650006447446e-6,8.869650006447446e-6,1.3031530820973475e-11,1.41801289991474e-5,2.95314585499277e-6
