method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
LUPP_iterative_cur,40,40,0.001304512499999999,0.0394574951320817,0.0394574951320817,2.146575134646184e-4,0.0716445097809694,0.0175712521724799
LUPP_iterative_cur,80,40,0.001663445833333333,0.002625541063617417,0.002625541063617417,2.7918509958217984e-7,0.00333683626602607,0.001865031755271
LUPP_iterative_cur,120,40,0.0027062,1.350609489253074e-4,1.350609489253074e-4,2.7127285539793942e-9,2.1893955970694e-4,6.81876026796728e-5
LUPP_iterative_cur,160,40,0.0051928,7.795392622180279e-6,7.795392622180279e-6,1.007022834307691e-11,1.32861038552742e-5,3.27934582799542e-6
