method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
svds,40,1,0.011313612499999993,0.0108279932499069,0.0108279932499069,0,0.0108279932499069,0.0108279932499069
svds,80,1,0.0185198125,6.8340245526987e-4,6.8340245526987e-4,0,6.8340245526987e-4,6.8340245526987e-4
svds,120,1,0.0242804625,4.05489111335846e-5,4.05489111335846e-5,0,4.05489111335846e-5,4.05489111335846e-5
svds,160,1,0.0350057375,2.38561587358655e-6,2.38561587358655e-6,0,2.38561587358655e-6,2.38561587358655e-6
