method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
OSPP_iterative_cur,40,20,0.001610487500000001,0.03794492685486924,0.03794492685486924,3.440894165827922e-4,0.0823199044188646,0.0211051903194766
OSPP_iterative_cur,80,20,0.001777754166666666,0.002392427991861389,0.002392427991861389,8.01226265953569e-7,0.0040985718087468,9.8294024534831e-4
OSPP_iterative_cur,120,20,0.002881766666666668,1.5026362694845762e-4,1.5026362694845762e-4,3.5485563980981712e-9,2.1862107527568e-4,6.16146877905688e-5
OSPP_iterative_cur,160,20,0.006170858333333336,7.93694151682567e-6,7.93694151682567e-6,1.460050019645214e-11,1.6309179690134e-5,3.56319886590493e-6
