method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
QRPP_iterative_cur,40,20,0.001882329166666666,0.06018745604594371,0.06018745604594371,5.381311984458333e-4,0.0883639434821723,0.0189819384038404
QRPP_iterative_cur,80,20,0.002523545833333334,0.0030794384013339573,0.0030794384013339573,5.607772729574591e-7,0.00382954111329762,0.00120718126271415
QRPP_iterative_cur,120,20,0.003682058333333333,1.6573198475131046e-4,1.6573198475131046e-4,2.8834434090792576e-9,2.182357308177e-4,7.37719423398147e-5
QRPP_iterative_cur,160,20,0.0074076125,9.694815545473734e-6,9.694815545473734e-6,1.1920458893455548e-11,1.52033481978234e-5,3.10644801476967e-6
