method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
OSPP_iterative_cur,40,1,0.0030529458333333316,0.05956158373672663,0.05956158373672663,1.5171006701683457e-4,0.0717534813645481,0.0348664186682474
OSPP_iterative_cur,80,1,0.00757235,0.002908798694107177,0.002908798694107177,1.108955143326998e-6,0.00410478755876428,0.00112168783786099
OSPP_iterative_cur,120,1,0.016829537500000002,1.631083799844787e-4,1.631083799844787e-4,4.576839141447144e-9,2.5046923439295e-4,5.55265028554462e-5
OSPP_iterative_cur,160,1,0.04696771250000002,1.0114973152987318e-5,1.0114973152987318e-5,8.829199408207367e-12,1.32871106859e-5,4.22823839599812e-6
