method,n_rows,block_size,time,mean_acc,median_acc,var_acc,max_acc,min_acc
LUPP_iterative_cur,40,20,0.001607379166666666,0.04468104496767887,0.04468104496767887,3.839813732725994e-4,0.0823844058784962,0.0211426680154324
LUPP_iterative_cur,80,20,0.0019524083333333341,0.002329216162399206,0.002329216162399206,7.082915669340129e-7,0.00357208407753233,0.00104657315590323
LUPP_iterative_cur,120,20,0.002995037500000001,1.2927227883836705e-4,1.2927227883836705e-4,2.6043470024236507e-9,2.1794528761117e-4,5.22288442371017e-5
LUPP_iterative_cur,160,20,0.009273958333333332,9.63983689426738e-6,9.63983689426738e-6,6.302325732650459e-12,1.41906599374471e-5,5.75297486979555e-6
