sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,5.92227,250,250,1.47318048750774e-08,3.8831032941673e-09,1.76057825424103e-08,LUPP_iterative_cur,3e-07,kahan
2,6.600602,200,200,2.08105217279553e-07,2.07629626923405e-08,2.09832060462787e-07,LUPP_iterative_cur,3e-07,kahan
3,5.368475,250,250,1.45967646369888e-08,3.88443734931088e-09,1.76060696700652e-08,LUPP_iterative_cur,3e-07,kahan
4,6.703289,250,250,6.57605732313464e-09,3.89074079773605e-09,6.77875956258715e-09,LUPP_iterative_cur,3e-07,kahan
5,6.375683,250,250,7.36088154792068e-09,3.88217444030288e-09,7.54228553762649e-09,LUPP_iterative_cur,3e-07,kahan
