sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,246.111302,1675,1675,0.0990144383715042,0.0972400874547667,0.0990144383715033,svds,0.1,bcircuit
2,306.508398,1675,1675,0.0990144383715042,0.0972400874547667,0.0990144383715033,svds,0.1,bcircuit
3,263.905392,1675,1675,0.0990144383715042,0.0972400874547667,0.0990144383715033,svds,0.1,bcircuit
4,161.80902,1675,1675,0.0990144383715042,0.0972400874547667,0.0990144383715033,svds,0.1,bcircuit
5,171.241708,1675,1675,0.0990144383715042,0.0972400874547667,0.0990144383715033,svds,0.1,bcircuit
