sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,26.590808,2000,2000,0.000134304636663146,0.00013931643097986,0.000893935453274381,LUPP_iterative_cur,1e-20,Low_Rank_PD
2,21.464413,2000,2000,0.000124486677389443,0.000119978048398279,0.00117696987123183,LUPP_iterative_cur,1e-20,Low_Rank_PD
3,20.561174,2000,2000,0.000109714739806889,0.000113515576220919,0.00103231930696233,LUPP_iterative_cur,1e-20,Low_Rank_PD
4,20.457313,2000,2000,0.000140079217405438,0.00011617891626297,0.00194599397906784,LUPP_iterative_cur,1e-20,Low_Rank_PD
5,22.590574,2000,2000,0.000119734564059859,0.000117928127896312,0.0013356162815114,LUPP_iterative_cur,1e-20,Low_Rank_PD
