sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,4.570239,2000,2000,0.0234569476503614,0.0234569476503614,0.0234718722582705,LUPP_iterative_cur,2e-07,TSOPF
2,4.409501,2000,2000,0.0234853924693862,0.0234853924693862,0.0234941396421695,LUPP_iterative_cur,2e-07,TSOPF
3,4.288309,2000,2000,0.023482446739903,0.0234850346728294,0.0234988454195378,LUPP_iterative_cur,2e-07,TSOPF
4,4.319093,2000,2000,0.0234724613678301,0.0234759555819177,0.0234918655378941,LUPP_iterative_cur,2e-07,TSOPF
5,4.658595,2000,2000,0.0234752117893556,0.0234779781827841,0.0234890793625665,LUPP_iterative_cur,2e-07,TSOPF
