sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,21.722341,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
2,36.045512,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
3,41.789878,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
4,42.584439,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
5,41.39884,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
6,46.393079,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
7,42.170925,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
8,44.705688,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
9,37.133437,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
10,35.390461,1500,1500,0.000468680181932146,0.000465755489522812,0.000468680181351305,svds,0.01,c-67
