sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,8.012362,2000,2000,0.00173681277303525,0.0017337515303918,0.0182870859759961,LUPP_iterative_cur,1e-20,RandSVD
2,7.468414,2000,2000,0.00173018360757706,0.00174058673097317,0.0184857305559039,LUPP_iterative_cur,1e-20,RandSVD
3,7.328276,2000,2000,0.00173244537007046,0.0017318742157785,0.0178175484208835,LUPP_iterative_cur,1e-20,RandSVD
4,7.003075,2000,2000,0.00173244681171501,0.0017264223372473,0.0189004737272983,LUPP_iterative_cur,1e-20,RandSVD
5,6.973185,2000,2000,0.00173934828123515,0.00173578812194688,0.0185400944528069,LUPP_iterative_cur,1e-20,RandSVD
