sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,1.155545,500,500,0.0418538283227599,0.0418538283227599,0.0454695905685794,LUPP_iterative_cur,2e-07,igbt3
2,1.00864,500,500,0.0418181718897822,0.0418181718897822,0.0452111707996675,LUPP_iterative_cur,2e-07,igbt3
3,1.100981,500,500,0.041987330614192,0.041987330614192,0.0455592887521257,LUPP_iterative_cur,2e-07,igbt3
4,0.553249,500,500,0.0416808091438192,0.0416808091438192,0.0449549187248432,LUPP_iterative_cur,2e-07,igbt3
5,0.892895,500,500,0.0421067202887229,0.0421067202887229,0.0456061857952502,LUPP_iterative_cur,2e-07,igbt3
