sample,time,n_cols,n_rows,left_accuracy,right_accuracy,overall_accuracy,method,threshold,mat_label
1,63.585134,500,500,0.585144171724256,0.56708755102259,0.585144171724257,svds,2e-07,RandSVD
2,64.407122,500,500,0.585144171724256,0.56708755102259,0.585144171724257,svds,2e-07,RandSVD
3,67.611656,500,500,0.585144171724256,0.56708755102259,0.585144171724257,svds,2e-07,RandSVD
4,62.183421,500,500,0.585144171724256,0.56708755102259,0.585144171724257,svds,2e-07,RandSVD
5,61.704325,500,500,0.585144171724256,0.56708755102259,0.585144171724257,svds,2e-07,RandSVD
