mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
igbt3,10938,500,0.0454695905685794,0.0461942807124027,0.0364608940619649
igbt3,10938,1000,0.00320971523916595,0.00335607822138415,0.002237859469155
igbt3,10938,2000,2.31065713425441e-5,2.36475116451108e-5,1.99871522827954e-5
igbt3,10938,3000,6.3978275316846505e-9,6.407260102876961e-9,6.19858530875311e-9
igbt3,10938,4000,1.54586861808207e-9,NA,NA
