mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
Low_Rank_PD,30000,500,4.54688849730313,4.60650416407197,0.827560222603548
Low_Rank_PD,30000,1000,5.05915143652241,5.24489619785234,0.644009204134927
Low_Rank_PD,30000,2000,0.00139729560804524,0.00128057342378788,1.2089325000273e-5
Low_Rank_PD,30000,3000,1.0604899243241e-4,5.6547603262448e-4,2.52280136262172e-6
Low_Rank_PD,30000,4000,1.81349119929801e-5,1.1331221558885e-4,4.81871122242043e-7
