mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
c-67,57975,500,0.343593134624815,0.342927379148991,0.362887309378978
c-67,57975,1000,0.0922810560772428,0.0921605493012034,0.099374078411810493
c-67,57975,2000,4.3361485692568e-4,4.3360868369622e-4,4.3803265282037e-4
c-67,57975,3000,4.0202408693033e-4,4.0106081369614e-4,4.0759147640758e-4
c-67,57975,4000,3.75328331197e-4,3.7371939118508e-4,3.8437227815145e-4
