mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
mark3,64089,500,0.106553155729186,0.106466568147015,0.110297350696706
mark3,64089,1000,0.0460160553219223,0.0460405604940499,0.0482504793992459
mark3,64089,2000,0.0147642197887514,0.0147632717886312,0.0155869386878585
mark3,64089,3000,0.00563628001707202,0.00565275585161137,0.00584282485090042
mark3,64089,4000,0.00241604592826806,0.0024240585609077,0.00236410671586091
