mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
ct20stif,52329,500,0.00123578541008808,0.00123406484818254,0.00124120775736825
ct20stif,52329,1000,9.7410671132889e-4,9.7423933677848e-4,9.7325163817537e-4
ct20stif,52329,2000,7.4147848947382e-4,7.4200269885367e-4,7.3565941739998e-4
ct20stif,52329,3000,6.1585384302211e-4,6.1587683152481e-4,6.0872013083951e-4
ct20stif,52329,4000,5.2869056891035e-4,5.2859828486534e-4,5.1716459291686e-4
