mat_label,matrix_size,n_cols,LUPP_iterative_cur,LUPP_sketch_cur,svds
c-69,67458,500,0.00432655500972533,0.00432136892017016,0.00436225399812143
c-69,67458,1000,0.0040216166011744,0.00385623540280236,0.00379840442532377
c-69,67458,2000,0.00302501008796985,0.0032001168461613,0.00294646778273339
c-69,67458,3000,0.00211794092633783,0.00281959622249823,0.00204203117171247
c-69,67458,4000,0.00161879647366437,0.00170070781016713,0.00136930811205546
