rank,lupp,qr,os,svd,svds
200,0.132086048565161,0.148392619583825,0.142649927892555,0.0645716354149248,0.0677524306282798
200,0.134563440544196,0.141730191113127,0.119300110612726,0.0645716354149248,0.0677524306282798
200,0.135869193833292,0.144428176775186,0.120573494708207,0.0645716354149248,0.0677524306282798
200,0.139731220301639,0.145043122252944,0.120837609067508,0.0645716354149248,0.0677524306282798
200,0.128755386916691,0.139526819395445,0.128520916308309,0.0645716354149248,0.0677524306282798
400,0.0870059994893816,0.0872890949263759,0.0847176935883752,0.0532015109620497,0.0566133826372837
400,0.0858932889466748,0.0856936231276828,0.0849665621599347,0.0532015109620497,0.0566133826372837
400,0.083930691103238,0.0854697361701843,0.0845312041328673,0.0532015109620497,0.0566133826372837
400,0.0874621793971362,0.0872249021700194,0.0845412098336489,0.0532015109620497,0.0566133826372837
400,0.0861334363403236,0.0857033101048179,0.0839612022052956,0.0532015109620497,0.0566133826372837
600,0.06264475458584,0.0626237962796083,0.06231991115214,0.0427179397243058,0.0455285558724619
600,0.0626567519648502,0.0620956001048891,0.0625474459044656,0.0427179397243058,0.0455285558724619
600,0.0623096347461685,0.0621015791507294,0.0621581208268552,0.0427179397243058,0.0455285558724619
600,0.0621798332714903,0.0624045761725346,0.0620786911704514,0.0427179397243058,0.0455285558724619
600,0.0621716719049601,0.0616373244556926,0.0637292081910632,0.0427179397243058,0.0455285558724619
800,0.0413333322614909,0.0414015902531918,0.0410688907397266,0.0299666815710306,0.0318654414237892
800,0.0410901916499529,0.0414773128615056,0.0417794756602958,0.0299666815710306,0.0318654414237892
800,0.0415877950173409,0.0411907173540296,0.041847542945464,0.0299666815710306,0.0318654414237892
800,0.041499284607811,0.0412690938596099,0.0411676199467109,0.0299666815710306,0.0318654414237892
800,0.0412813668596892,0.041272867702565,0.041559845169396,0.0299666815710306,0.0318654414237892
1000,7.21634443631066e-09,7.59428637660186e-15,4.20470838568733e-14,0,2.41142097946554e-08
1000,2.13142129987536e-11,6.74285594463887e-15,1.03062750616722e-14,0,2.41142097946554e-08
1000,7.53488580511479e-09,1.02718194757629e-14,1.10866770833305e-14,0,2.41142097946554e-08
1000,2.22023235374915e-08,7.77319886373903e-15,4.15161074449074e-14,0,2.41142097946554e-08
1000,5.31062936874805e-10,6.79884245199673e-15,8.28956806011808e-15,0,2.41142097946554e-08
