rank,lupp,qr,os,svd,svds
150,1.43871104738761,1.32977955186805,1.28673081804175,0.45603302473736,0.512747531422162
350,1.88778083912417e-15,1.87992113971961e-15,1.93129961009907e-15,2.03900117928543e-16,4.41702905701987e-15
550,1.51644441487159e-15,1.53793778074103e-15,1.64262962962086e-15,9.51148611616964e-17,1.5997293474035e-12
750,1.39412637949734e-15,1.39990170284844e-15,1.48973177398247e-15,3.48896165030051e-17,2.00334510153426e-12
950,1.36842356955906e-15,1.41877202012328e-15,1.43674762970028e-15,2.86653251470282e-18,2.00334510153426e-12
