rank,lupp,qr,os,svd,svds
150,0.000352272797837272,0.000336542191402443,0.000397572749817429,0.000165028054779816,0.000176626884238504
350,0.000105461578100632,0.000102130686364782,0.000126817517517677,5.43218814006175e-05,5.78593608554059e-05
550,5.84693944327811e-05,5.68155192531292e-05,6.71218134340116e-05,3.18652607876987e-05,3.4414706200339e-05
750,3.87298528270013e-05,3.87298528270018e-05,3.98497376152118e-05,2.04559711485561e-05,2.27489715192805e-05
950,1.73205167359476e-05,1.73205167359483e-05,1.73205167359477e-05,8.67866465054959e-06,9.68770561033725e-06
