rank,lupp,qr,os,svd,svds
200,0.115049907188309,0.115920597884724,0.115121339309683,0.0645716354149248,0.0676229919539661
200,0.116252489638214,0.116006780397629,0.11324400985765,0.0645716354149248,0.0676229919539661
200,0.114443482831772,0.116315924790691,0.113629624976033,0.0645716354149248,0.0676229919539661
200,0.112109514174921,0.114708958666307,0.114342282853479,0.0645716354149248,0.0676229919539661
200,0.114453417961728,0.115550920154238,0.114035943730075,0.0645716354149248,0.0676229919539661
400,0.0819287913807237,0.0848395954178054,0.0806041072101576,0.0532015109620497,0.0564416129397316
400,0.0815563917499693,0.0847283937109616,0.0817735953457594,0.0532015109620497,0.0564416129397316
400,0.0840106676945325,0.0835761203328624,0.0810135670979595,0.0532015109620497,0.0564416129397316
400,0.0824669899549503,0.0850786408285428,0.080710491967792,0.0532015109620497,0.0564416129397316
400,0.0814937075197595,0.0850196810086078,0.0815204251310512,0.0532015109620497,0.0564416129397316
600,0.0609666219861117,0.0619194060466553,0.0607770057914189,0.0427179397243058,0.0454170111204007
600,0.0605887020609986,0.0615752529866809,0.060721509698973,0.0427179397243058,0.0454170111204007
600,0.0609021120487301,0.0615143027564543,0.0607979946817941,0.0427179397243058,0.0454170111204007
600,0.0607346702316531,0.061613495086249,0.0602693379533032,0.0427179397243058,0.0454170111204007
600,0.0609775956079171,0.0618279905972218,0.0601635403425929,0.0427179397243058,0.0454170111204007
800,0.0408019706154275,0.0411225839523573,0.040882346729894,0.0299666815710306,0.0317933182918803
800,0.0408341454055167,0.0409105879340069,0.0410240462064328,0.0299666815710306,0.0317933182918803
800,0.0411067579402293,0.0407308741279046,0.0408151719177972,0.0299666815710306,0.0317933182918803
800,0.0407759546701506,0.0409549478560061,0.0411868947770832,0.0299666815710306,0.0317933182918803
800,0.0406844899869496,0.0409543845636618,0.0410907297621526,0.0299666815710306,0.0317933182918803
1000,6.77788551731642e-14,9.9335938611705e-15,2.04807130925444e-14,0,1.52511653852504e-08
1000,1.44120449155717e-14,3.49381676598264e-14,6.93404353381762e-15,0,1.52511653852504e-08
1000,1.42633748124058e-13,5.36551085032456e-15,1.17707674946446e-13,0,1.52511653852504e-08
1000,3.60484297475764e-11,6.51071966078315e-15,1.32103296889453e-14,0,1.52511653852504e-08
1000,1.38016450345784e-11,9.85317445111367e-15,5.6428836985498e-15,0,1.52511653852504e-08
