rank,lupp,qr,os,svd,svds
150,3.02615302600183,2.58202842084444,2.59456615581326,0.739495306837692,0.774221207072085
350,2.82365502511632,2.14500769851107,1.96538489782738,0.331624288880892,0.388495611334719
550,4.19362699857128e-14,8.5445480127718e-14,4.03555158125889e-14,3.34260241079924e-16,5.47894563988404e-15
750,4.55343664703495e-14,1.78589064239414e-13,8.65210762448779e-14,1.06608694794557e-16,5.91908424113844e-14
950,8.1759005592675e-14,1.05169691499748e-13,9.383182590499e-14,8.06567280001106e-18,2.16373324644657e-10
