rank,lupp,qr,os,svd,svds
150,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780805
150,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780805
150,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780805
150,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780805
150,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780825,0.921873011780805
350,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480127
350,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480127
350,0.806008467480119,0.806008467480119,0.806629190304102,0.806008467480119,0.806008467480127
350,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480127
350,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480119,0.806008467480127
550,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508946
550,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508946
550,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508958,0.670409911508946
550,0.670409911508958,0.670409911508958,0.671156055214024,0.670409911508958,0.670409911508946
550,0.670409911508958,0.670409911508958,0.671156055214024,0.670409911508958,0.670409911508946
750,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774679
750,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774679
750,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774681,0.499248684774679
750,0.499248684774681,0.499248684774681,0.500250187656387,0.499248684774681,0.499248684774679
750,0.499248684774681,0.499248684774681,0.500250187656387,0.499248684774681,0.499248684774679
950,0.221470199008916,0.221470199008916,0.223718685071341,0.221470199008916,0.221470199008913
950,0.221470199008916,0.221470199008916,0.221470199008916,0.221470199008916,0.221470199008913
950,0.221470199008916,0.221470199008916,0.223718685071341,0.221470199008916,0.221470199008913
950,0.221470199008916,0.221470199008916,0.223718685071341,0.221470199008916,0.221470199008913
950,0.221470199008916,0.221470199008916,0.223718685071341,0.221470199008916,0.221470199008913
