rank,lupp,qr,os,svd,svds
200,0.134563440544196,0.144428176775186,0.120837609067508,0.0645716354149248,0.0677524306282798
400,0.0861334363403236,0.0857033101048179,0.0845412098336489,0.0532015109620497,0.0566133826372837
600,0.0623096347461685,0.0621015791507294,0.06231991115214,0.0427179397243058,0.0455285558724619
800,0.0413333322614909,0.041272867702565,0.041559845169396,0.0299666815710306,0.0318654414237892
1000,7.21634443631066e-09,7.59428637660186e-15,1.10866770833305e-14,0,2.41142097946554e-08
